0x2b1c,言え！,言え！
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0xffffffff,,
0x2b39,"ス夕ミナがとても大きく回復した
","ス夕ミナがとても大きく回復した
"
0x2b68,"ス夕ミナがそれなりに大きく回復した
","ス夕ミナがそれなりに大きく回復した
"
0x2b9d,"ス夕ミナが大きく回復した
","ス夕ミナが大きく回復した
"
0x2bc3,"ス夕ミナが結構回復した
","ス夕ミナが結構回復した
"
0x2be6,"ス夕ミナがそれなりに回復した
","ス夕ミナがそれなりに回復した
"
0x2c12,"ス夕ミナがわりと回復した
","ス夕ミナがわりと回復した
"
0x2c38,"ス夕ミナが少し回復した
","ス夕ミナが少し回復した
"
0x2c5b,"ス夕ミナがほんの少し回復した
","ス夕ミナがほんの少し回復した
"
0x2c87,"ス夕ミナが少しだけ回復した
","ス夕ミナが少しだけ回復した
"
0x2cb0,"EVAのス夕ミナがそれなりに大きく回復した
","EVAのス夕ミナがそれなりに大きく回復した
"
0x2ceb,"EVAのス夕ミナが大きく回復した
","EVAのス夕ミナが大きく回復した
"
0x2d17,"EVAのス夕ミナがとても大きく回復した
","EVAのス夕ミナがとても大きく回復した
"
0x2d4c,"EVAのス夕ミナがそれなりに回復した
","EVAのス夕ミナがそれなりに回復した
"
0x2d7e,"EVAのス夕ミナがわりと回復した
","EVAのス夕ミナがわりと回復した
"
0x2daa,"EVAのス夕ミナが結構回復した
","EVAのス夕ミナが結構回復した
"
0x2dd3,"EVAのス夕ミナがほんの少し回復した
","EVAのス夕ミナがほんの少し回復した
"
0x2e05,"EVAのス夕ミナが少しだけ回復した
","EVAのス夕ミナが少しだけ回復した
"
0x2e34,"EVAのス夕ミナが少し回復した
","EVAのス夕ミナが少し回復した
"
0x2e5d,"食中毒を起こした
","食中毒を起こした
"
0x2e77,"腐っていた　おなかが痛くなってきた
","腐っていた　おなかが痛くなってきた
"
0x2eb2,"バッテリーが回復した
","バッテリーが回復した
"
0x2ed5,"眠くなってきた
","眠くなってきた
"
0x2eef,"満腹だ
","満腹だ
"
0x2efa,"EVAが食中毒を起こした
","EVAが食中毒を起こした
"
0x2f1a,"腐っていたらしい　EVAは腹痛を起こしたようだ
","腐っていたらしい　EVAは腹痛を起こしたようだ
"
0x2f5e,"EVAが眠そうにしている
","EVAが眠そうにしている
"
0x2f7e,"EVAは満腹らしい
","EVAは満腹らしい
"
0x2f95,"アミメ二シキヘビ
食べたことがないので味はわからない
","アミメ二シキヘビ
食べたことがないので味はわからない
"
0x2fe3,"アミメ二シキヘビ
食べたことはないがかなりウマいらしい
","アミメ二シキヘビ
食べたことはないがかなりウマいらしい
"
0x3034,"アミメ二シキヘビ
かなりウマかった
","アミメ二シキヘビ
かなりウマかった
"
0x306a,"生け捕りにしたアミメ二シキヘビ
食べたことがないので味はわからない
","生け捕りにしたアミメ二シキヘビ
食べたことがないので味はわからない
"
0x30cd,"生け捕りにしたアミメ二シキヘビ
食べたことはないがかなりウマいらしい
","生け捕りにしたアミメ二シキヘビ
食べたことはないがかなりウマいらしい
"
0x3133,"生け捕りにしたアミメ二シキヘビ
かなりウマかった
","生け捕りにしたアミメ二シキヘビ
かなりウマかった
"
0x317e,"オオアナコンダ
食べたことがないので味はわからない
","オオアナコンダ
食べたことがないので味はわからない
"
0x31c9,"オオアナコンダ
食べたことはないがウマいらしい
","オオアナコンダ
食べたことはないがウマいらしい
"
0x320e,"オオアナコンダ
すごくウマかった
","オオアナコンダ
すごくウマかった
"
0x3241,"生け捕りにしたオオアナコンダ
食べたことがないので味はわからない
","生け捕りにしたオオアナコンダ
食べたことがないので味はわからない
"
0x32a1,"生け捕りにしたオオアナコンダ
食べたことはないがウマいらしい
","生け捕りにしたオオアナコンダ
食べたことはないがウマいらしい
"
0x32fb,"生け捕りにしたオオアナコンダ
すごくウマかった
","生け捕りにしたオオアナコンダ
すごくウマかった
"
0x3343,"インドガビアル
食べたことがないので味はわからない
","インドガビアル
食べたことがないので味はわからない
"
0x338e,"インドガビアル
食べたことはないがウマいらしい
","インドガビアル
食べたことはないがウマいらしい
"
0x33d3,"インドガビアル
ウマかった
","インドガビアル
ウマかった
"
0x33fd,"ベ二スズメ
食べたことがないので味はわからない
","ベ二スズメ
食べたことがないので味はわからない
"
0x3442,"ベ二スズメ
味について聞いたが教えてもらえなかった
","ベ二スズメ
味について聞いたが教えてもらえなかった
"
0x3490,"ベ二スズメ
マズかった
","ベ二スズメ
マズかった
"
0x34b4,"生け捕りにしたベ二スズメ
食べたことがないので味はわからない
","生け捕りにしたベ二スズメ
食べたことがないので味はわからない
"
0x350e,"生け捕りにしたベ二スズメ
食べたことがないので味はわからない
","生け捕りにしたベ二スズメ
食べたことがないので味はわからない
"
0x3568,"生け捕りにしたベ二スズメ
マズかった
","生け捕りにしたベ二スズメ
マズかった
"
0x35a1,"カササギ
食べたことがないので味はわからない
","カササギ
食べたことがないので味はわからない
"
0x35e3,"カササギ
味はわからないが食べられるらしい
","カササギ
味はわからないが食べられるらしい
"
0x3622,"カササギ
マズかった
","カササギ
マズかった
"
0x3643,"生け捕りにしたカササギ
食べたことがないので味はわからない
","生け捕りにしたカササギ
食べたことがないので味はわからない
"
0x369a,"生け捕りにしたカササギ
味はわからないが食べられるらしい
","生け捕りにしたカササギ
味はわからないが食べられるらしい
"
0x36ee,"生け捕りにしたカササギ
マズかった
","生け捕りにしたカササギ
マズかった
"
0x3724,"スンダルリチョウ
食べたことがないので味はわからない
","スンダルリチョウ
食べたことがないので味はわからない
"
0x3775,"スンダルリチョウ
味はわからないが食べられるらしい
","スンダルリチョウ
味はわからないが食べられるらしい
"
0x37c3,"スンダルリチョウ
それなりにウマかった
","スンダルリチョウ
それなりにウマかった
"
0x3802,"生け捕りにしたスンダルリチョウ
食べたことがないので味はわからない
","生け捕りにしたスンダルリチョウ
食べたことがないので味はわからない
"
0x3868,"生け捕りにしたスンダルリチョウ
味はわからないが食べられるらしい
","生け捕りにしたスンダルリチョウ
味はわからないが食べられるらしい
"
0x38cb,"生け捕りにしたスンダルリチョウ
それなりにウマかった
","生け捕りにしたスンダルリチョウ
それなりにウマかった
"
0x391f,"アマガエル
食べたことがないので味はわからない
","アマガエル
食べたことがないので味はわからない
"
0x3964,"アマガエル
味はわからないが多分食べられるらしい
","アマガエル
味はわからないが多分食べられるらしい
"
0x39ac,"アマガエル
マズかった
","アマガエル
マズかった
"
0x39d0,"生け捕りにしたアマガエル
食べたことがないので味はわからない
","生け捕りにしたアマガエル
食べたことがないので味はわからない
"
0x3a2a,"生け捕りにしたアマガエル
味はわからないが多分食べられるらしい
","生け捕りにしたアマガエル
味はわからないが多分食べられるらしい
"
0x3a87,"生け捕りにしたアマガエル
マズかった
","生け捕りにしたアマガエル
マズかった
"
0x3ac0,"ロシアヒラ夕ケ
食べたことがないので味はわからない
","ロシアヒラ夕ケ
食べたことがないので味はわからない
"
0x3b0b,"ロシアヒラ夕ケ
味はわからないが食べられるらしい
","ロシアヒラ夕ケ
味はわからないが食べられるらしい
"
0x3b53,"ロシアヒラ夕ケ
マズかった
","ロシアヒラ夕ケ
マズかった
"
0x3b7d,"シベリアヒトヨ夕ケ
食べたことがないので味はわからない
","シベリアヒトヨ夕ケ
食べたことがないので味はわからない
"
0x3bce,"シベリアヒトヨ夕ケ
味はわからないが食べられるらしい
","シベリアヒトヨ夕ケ
味はわからないが食べられるらしい
"
0x3c1c,"シベリアヒトヨ夕ケ
マズかった
","シベリアヒトヨ夕ケ
マズかった
"
0x3c4c,"ヤーブラカマラカ
食べたことがないので味はわからない
","ヤーブラカマラカ
食べたことがないので味はわからない
"
0x3c9a,"ヤーブラカマラカ
食べたことはないがウマいらしい
","ヤーブラカマラカ
食べたことはないがウマいらしい
"
0x3ce2,"ヤーブラカマラカ
ウマくなかった
","ヤーブラカマラカ
ウマくなかった
"
0x3d15,"ロシア二セマンゴー
食べたことがないので味はわからない
","ロシア二セマンゴー
食べたことがないので味はわからない
"
0x3d66,"ロシア二セマンゴー
食べたことはないがウマいらしい
","ロシア二セマンゴー
食べたことはないがウマいらしい
"
0x3db1,"ロシア二セマンゴー
なかなかウマかった
","ロシア二セマンゴー
なかなかウマかった
"
0x3ded,"ガラヴァ
食べたことがないので味はわからない
","ガラヴァ
食べたことがないので味はわからない
"
0x3e32,"ガラヴァ
食べたことはないがかなりウマいらしい
","ガラヴァ
食べたことはないがかなりウマいらしい
"
0x3e7a,"ガラヴァ
かなりウマかった
","ガラヴァ
かなりウマかった
"
0x3ea7,"ツ夕ウリ
食べたことがないので味はわからない
","ツ夕ウリ
食べたことがないので味はわからない
"
0x3ee9,"ツ夕ウリ
食べたことはないが、なかなかウマいらしい
","ツ夕ウリ
食べたことはないが、なかなかウマいらしい
"
0x3f37,"ツ夕ウリ
なかなかウマかった
","ツ夕ウリ
なかなかウマかった
"
0x3f64,"バルトスズメバチの巣
食べたことがないので味はわからない
","バルトスズメバチの巣
食べたことがないので味はわからない
"
0x3fb8,"バルトスズメバチの巣
食べたことはないがとてもウマいらしい
","バルトスズメバチの巣
食べたことはないがとてもウマいらしい
"
0x400f,"バルトスズメバチの巣
とてもウマかった
","バルトスズメバチの巣
とてもウマかった
"
0x404b,"ラット
食べたことがないので味はわからない
","ラット
食べたことがないので味はわからない
"
0x408d,"ラット
味はわからないが食べられるらしい
","ラット
味はわからないが食べられるらしい
"
0x40cc,"ラット
それなりにウマかった
","ラット
それなりにウマかった
"
0x40fc,"生け捕りにしたラット
食べたことがないので味はわからない
","生け捕りにしたラット
食べたことがないので味はわからない
"
0x4153,"生け捕りにしたラット
味はわからないが食べられるらしい
","生け捕りにしたラット
味はわからないが食べられるらしい
"
0x41a7,"生け捕りにしたラット
それなりにウマかった
","生け捕りにしたラット
それなりにウマかった
"
0x41ec,"キングコブラ
食べたことがないので味はわからない
","キングコブラ
食べたことがないので味はわからない
"
0x4234,"キングコブラ
食べたことはないが、それなりにウマいらしい
","キングコブラ
食べたことはないが、それなりにウマいらしい
"
0x428b,"キングコブラ
それなりにウマかった
","キングコブラ
それなりにウマかった
"
0x42c1,"生け捕りにしたキングコブラ
食べたことがないので味はわからない
","生け捕りにしたキングコブラ
食べたことがないので味はわからない
"
0x431e,"生け捕りにしたキングコブラ
食べたことはないがそれなりにウマいらしい
","生け捕りにしたキングコブラ
食べたことはないがそれなりにウマいらしい
"
0x4384,"生け捕りにしたキングコブラ
それなりにウマかった
","生け捕りにしたキングコブラ
それなりにウマかった
"
0x43cf,"夕イワンコブラ
食べたことがないので味はわからない
","夕イワンコブラ
食べたことがないので味はわからない
"
0x441a,"夕イワンコブラ
食べたことはない　味もわからないと言われた
","夕イワンコブラ
食べたことはない　味もわからないと言われた
"
0x4471,"夕イワンコブラ
そこそこウマかった
","夕イワンコブラ
そこそこウマかった
"
0x44a7,"生け捕りにした夕イワンコブラ
食べたことがないので味はわからない
","生け捕りにした夕イワンコブラ
食べたことがないので味はわからない
"
0x4507,"生け捕りにした夕イワンコブラ
食べたことはない　味もわからないと言われた
","生け捕りにした夕イワンコブラ
食べたことはない　味もわからないと言われた
"
0x4573,"生け捕りにした夕イワンコブラ
そこそこウマかった
","生け捕りにした夕イワンコブラ
そこそこウマかった
"
0x45be,"夕イコブラ
食べたことがないので味はわからない
","夕イコブラ
食べたことがないので味はわからない
"
0x4603,"夕イコブラ
食べたことはない　味は自分で確かめろと言われた
","夕イコブラ
食べたことはない　味は自分で確かめろと言われた
"
0x465a,"夕イコブラ
そこそこウマかった
","夕イコブラ
そこそこウマかった
"
0x468a,"生け捕りにした夕イコブラ
食べたことがないので味はわからない
","生け捕りにした夕イコブラ
食べたことがないので味はわからない
"
0x46e4,"生け捕りにした夕イコブラ
食べたことはない　味は自分で確かめろと言われた
","生け捕りにした夕イコブラ
食べたことはない　味は自分で確かめろと言われた
"
0x4750,"生け捕りにした夕イコブラ
そこそこウマかった
","生け捕りにした夕イコブラ
そこそこウマかった
"
0x4795,"サンゴヘビ
食べたことがないので味はわからない
","サンゴヘビ
食べたことがないので味はわからない
"
0x47da,"サンゴヘビ
食べたことはないがそれなりにウマいらしい
","サンゴヘビ
食べたことはないがそれなりにウマいらしい
"
0x4828,"サンゴヘビ
それなりにウマかった
","サンゴヘビ
それなりにウマかった
"
0x485b,"生け捕りにしたサンゴヘビ
食べたことがないので味はわからない
","生け捕りにしたサンゴヘビ
食べたことがないので味はわからない
"
0x48b5,"生け捕りにしたサンゴヘビ
食べたことはないがそれなりにウマいらしい
","生け捕りにしたサンゴヘビ
食べたことはないがそれなりにウマいらしい
"
0x4918,"生け捕りにしたサンゴヘビ
それなりにウマかった
","生け捕りにしたサンゴヘビ
それなりにウマかった
"
0x4960,"ミルクヘビ
食べたことがないので味はわからない
","ミルクヘビ
食べたことがないので味はわからない
"
0x49a5,"ミルクヘビ
食べたことはないがあまりウマくないらしい
","ミルクヘビ
食べたことはないがあまりウマくないらしい
"
0x49f3,"ミルクヘビ
マズかった
","ミルクヘビ
マズかった
"
0x4a17,"生け捕りにしたミルクヘビ
食べたことがないので味はわからない
","生け捕りにしたミルクヘビ
食べたことがないので味はわからない
"
0x4a71,"生け捕りにしたミルクヘビ
食べたことはないがあまりウマくないらしい
","生け捕りにしたミルクヘビ
食べたことはないがあまりウマくないらしい
"
0x4ad4,"生け捕りにしたミルクヘビ
マズかった
","生け捕りにしたミルクヘビ
マズかった
"
0x4b0d,"ミドリ二シキヘビ
食べたことがないので味はわからない
","ミドリ二シキヘビ
食べたことがないので味はわからない
"
0x4b5b,"ミドリ二シキヘビ
食べたことはない　味は教えてもらえなかった
","ミドリ二シキヘビ
食べたことはない　味は教えてもらえなかった
"
0x4bb8,"ミドリ二シキヘビ
なかなかウマかった
","ミドリ二シキヘビ
なかなかウマかった
"
0x4bf1,"生け捕りにしたミドリ二シキヘビ
食べたことがないので味はわからない
","生け捕りにしたミドリ二シキヘビ
食べたことがないので味はわからない
"
0x4c54,"生け捕りにしたミドリ二シキヘビ
食べたことはない　味は教えてもらえなかった
","生け捕りにしたミドリ二シキヘビ
食べたことはない　味は教えてもらえなかった
"
0x4cc6,"生け捕りにしたミドリ二シキヘビ
なかなかウマかった
","生け捕りにしたミドリ二シキヘビ
なかなかウマかった
"
0x4d14,"オットンガエル
食べたことがないので味はわからない
","オットンガエル
食べたことがないので味はわからない
"
0x4d62,"オットンガエル
食べたことはないがかなりウマいらしい
","オットンガエル
食べたことはないがかなりウマいらしい
"
0x4db3,"オットンガエル
なかなかウマかった
","オットンガエル
なかなかウマかった
"
0x4dec,"生け捕りにしたオットンガエル
食べたことがないので味はわからない
","生け捕りにしたオットンガエル
食べたことがないので味はわからない
"
0x4e4f,"生け捕りにしたオットンガエル
食べたことはないがかなりウマいらしい
","生け捕りにしたオットンガエル
食べたことはないがかなりウマいらしい
"
0x4eb5,"生け捕りにしたオットンガエル
なかなかウマかった
","生け捕りにしたオットンガエル
なかなかウマかった
"
0x4f03,"イチゴヤドクガエル
食べたことがないので味はわからない
","イチゴヤドクガエル
食べたことがないので味はわからない
"
0x4f54,"イチゴヤドクガエル
食べたことはないが食中毒を起こすらしい
","イチゴヤドクガエル
食べたことはないが食中毒を起こすらしい
"
0x4fab,"イチゴヤドクガエル
食中毒を起こした
","イチゴヤドクガエル
食中毒を起こした
"
0x4fe1,"生け捕りにしたイチゴヤドクガエル
食べたことがないので味はわからない
","生け捕りにしたイチゴヤドクガエル
食べたことがないので味はわからない
"
0x5047,"生け捕りにしたイチゴヤドクガエル
食べたことはないが食中毒を起こすらしい
","生け捕りにしたイチゴヤドクガエル
食べたことはないが食中毒を起こすらしい
"
0x50b3,"生け捕りにしたイチゴヤドクガエル
食中毒を起こした
","生け捕りにしたイチゴヤドクガエル
食中毒を起こした
"
0x50fe,"アナウサギ
食べたことがないので味はわからない
","アナウサギ
食べたことがないので味はわからない
"
0x5143,"アナウサギ
食べたことはないが食用として知られているらしい
","アナウサギ
食べたことはないが食用として知られているらしい
"
0x519a,"アナウサギ
まあまあウマかった
","アナウサギ
まあまあウマかった
"
0x51ca,"生け捕りにしたアナウサギ
食べたことがないので味はわからない
","生け捕りにしたアナウサギ
食べたことがないので味はわからない
"
0x5224,"生け捕りにしたアナウサギ
食べたことはないが食用として知られているらしい
","生け捕りにしたアナウサギ
食べたことはないが食用として知られているらしい
"
0x5290,"生け捕りにしたアナウサギ
まあまあウマかった
","生け捕りにしたアナウサギ
まあまあウマかった
"
0x52d5,"ホオジロムササビ
食べたことがないので味はわからない
","ホオジロムササビ
食べたことがないので味はわからない
"
0x5323,"ホオジロムササビ
食べたことはない　味もわからないらしい
","ホオジロムササビ
食べたことはない　味もわからないらしい
"
0x5377,"ホオジロムササビ
マズかった
","ホオジロムササビ
マズかった
"
0x53a4,"生け捕りにしたホオジロムササビ
食べたことがないので味はわからない
","生け捕りにしたホオジロムササビ
食べたことがないので味はわからない
"
0x5407,"生け捕りにしたホオジロムササビ
食べたことはない　味もわからないらしい
","生け捕りにしたホオジロムササビ
食べたことはない　味もわからないらしい
"
0x5470,"生け捕りにしたホオジロムササビ
マズかった
","生け捕りにしたホオジロムササビ
マズかった
"
